id,num_orders
1025496,31
1266139,58
1140717,234
1429810,416
1278363,176
1365006,17
1486505,17
1233411,19
1174361,98
1345956,98
1487066,98
1412186,131
1079827,107
1050897,141
1234163,24
1304337,78
1087455,144
1071359,60
1172474,101
1218040,95
1364913,143
1421572,324
1165704,1279
1332421,295
1041334,26
1077637,89
1332253,106
1189355,270
1314410,394
1288385,418
1146363,67
1446195,60
1428079,212
1000357,246
1148714,281
1494973,308
1422995,22
1369219,20
1203139,17
1381422,19
1217098,18
1039931,37
1281119,32
1076815,423
1024232,104
1462666,287
1278254,16
1297002,21
1054426,76
1331830,181
1242168,71
1184109,53
1340270,71
1269866,93
1043470,93
1425669,93
1188645,148
1425768,106
1031064,148
1049619,31
1442195,33
1486459,24
1342433,31
1199358,69
1026899,35
1140924,188
1163539,205
1437111,195
1463289,244
1332634,237
1023555,275
1228894,69
1100285,316
1478601,296
1323239,366
1354676,122
1194259,107
1318614,101
1191961,344
1122956,222
1081854,431
1175553,21
1204209,60
1077085,67
1380942,61
1426362,29
1209170,25
1092575,39
1169201,326
1203547,193
1165216,340
1003607,17
1362241,199
1035344,198
1245219,179
1169218,70
1289437,71
1429851,80
1125820,80
1365966,80
1238324,112
1468842,195
1006290,136
1318381,121
1005859,42
1461709,42
1288697,49
1286176,64
1070978,76
1105358,226
1100655,211
1352006,151
1058810,302
1086365,275
1029141,200
1269485,48
1459115,111
1473731,103
1372061,411
1207433,439
1107812,485
1194682,85
1196913,85
1006258,101
1266052,679
1127841,441
1250099,721
1414515,61
1333316,64
1351402,72
1276151,87
1146781,77
1192028,38
1309566,88
1317399,59
1125915,309
1226596,254
1275552,265
1213443,24
1097854,24
1245940,21
1416156,190
1421658,251
1163541,232
1057891,63
1295122,57
1150550,67
1249152,122
1071750,122
1021922,122
1005087,182
1480809,150
1027495,173
1380376,22
1028216,70
1308459,96
1217898,60
1359469,120
1471285,73
1094380,147
1464888,192
1251882,263
1242910,187
1081466,187
1018551,59
1304675,17
1032172,86
1270116,28
1110391,157
1442758,172
1484598,233
1219920,56
1383829,128
1453460,54
1495381,272
1130262,246
1497306,183
1180934,19
1333737,28
1159717,19
1345251,29
1098053,194
1398868,340
1179749,191
1278640,14
1223784,100
1107223,100
1421641,100
1339264,49
1449517,48
1042350,25
1198402,83
1480977,56
1098302,312
1023961,312
1429401,199
1344564,323
1133180,178
1089923,341
1097734,195
1330797,118
1008740,223
1411677,62
1125014,47
1081759,348
1159985,128
1035134,236
1262324,36
1403943,52
1265976,119
1277900,119
1178504,102
1213543,12
1201828,26
1389024,34
1384865,289
1429716,320
1146686,190
1399512,19
1030633,75
1138952,75
1230579,75
1389919,152
1420003,68
1160479,110
1043535,34
1083443,75
1212347,75
1390131,26
1354703,83
1489368,44
1295553,104
1119919,128
1132518,105
1244054,222
1203291,190
1217356,382
1473548,37
1478840,113
1491460,97
1025963,222
1125836,203
1327424,252
1032828,92
1068263,92
1141726,92
1478947,605
1240963,247
1090759,421
1038585,44
1420464,68
1254662,62
1363268,50
1061961,49
1440975,30
1116828,53
1202577,64
1474314,175
1043817,491
1058272,257
1366046,22
1170237,21
1085268,39
1056045,115
1213459,115
1382552,115
1397881,160
1268551,153
1206949,210
1119959,55
1245848,55
1273741,55
1350159,44
1154093,203
1042999,98
1029565,175
1433312,291
1135202,208
1272211,134
1146755,99
1010943,121
1191732,75
1349858,35
1049229,259
1041144,179
1002909,233
1126860,126
1347688,84
1252534,186
1105948,367
1340269,204
1030597,363
1020364,34
1247229,52
1280198,27
1217010,41
1049688,36
1299135,114
1073390,682
1282574,181
1288078,81
1405744,81
1197826,81
1110776,55
1480031,64
1193063,59
1090317,21
1426495,29
1446133,71
1330414,37
1263575,256
1184160,192
1197552,167
1077911,224
1256467,233
1191693,250
1170203,33
1439732,234
1165138,106
1453266,81
1427081,146
1403985,249
1284845,97
1428415,125
1335320,93
1159106,528
1207004,205
1022881,439
1371483,52
1427335,40
1157246,18
1385087,61
1368564,180
1311096,450
1309826,245
1117757,28
1268876,119
1139409,119
1315421,119
1307693,131
1351780,113
1240833,106
1292779,67
1004955,68
1058696,53
1440829,49
1087516,165
1212398,147
1174663,225
1227160,225
1371034,171
1447838,208
1118795,217
1229556,272
1318629,39
1201803,134
1108210,112
1084729,221
1329157,191
1173501,274
1345020,76
1428650,137
1361789,114
1204938,432
1459959,199
1009864,377
1176675,57
1453409,92
1336507,115
1328456,109
1313891,110
1468663,22
1318421,40
1007837,43
1417926,363
1144631,252
1123946,222
1090477,24
1414267,19
1329543,169
1406534,169
1431237,169
1010486,177
1004166,110
1403955,202
1245398,127
1064134,236
1320738,205
1043919,26
1197159,55
1122164,54
1250396,159
1078267,159
1320587,151
1438968,497
1445553,419
1430625,568
1430923,42
1255590,80
1174194,217
1268149,664
1435775,553
1001078,755
1356321,67
1238399,102
1247434,143
1372264,798
1367722,563
1131831,906
1450298,41
1236521,45
1417628,53
1302103,84
1075661,48
1052678,50
1116456,51
1210918,60
1238372,635
1200100,204
1308118,466
1025514,19
1073171,38
1343697,267
1206094,268
1213565,234
1133994,63
1406832,82
1199518,51
1465945,124
1360766,124
1172793,124
1477841,240
1480419,247
1266200,213
1228974,88
1443865,91
1110747,82
1259815,40
1222703,46
1416211,99
1289707,293
1350731,293
1315773,309
1462684,171
1265062,170
1087576,172
1193331,19
1179725,52
1162092,159
1152578,194
1209604,181
1236773,59
1309943,36
1460971,59
1217450,351
1045376,188
1443469,347
1462830,99
1255402,106
1167286,44
1059507,197
1079973,143
1483889,143
1012794,67
1078273,37
1105636,45
1197957,238
1129900,261
1399359,209
1435778,19
1115944,19
1148006,30
1004198,132
1071538,132
1179231,132
1183707,91
1492404,91
1069594,64
1475387,159
1389608,167
1257603,42
1468813,29
1190954,66
1231442,127
1426101,143
1011026,127
1494285,244
1127975,244
1254456,141
1433132,29
1385563,79
1329092,99
1024456,253
1441633,245
1005331,286
1255283,62
1268877,114
1191347,73
1367529,483
1392509,315
1443604,521
1242946,34
1158962,42
1266951,53
1393559,74
1171262,24
1259868,64
1099206,215
1439182,565
1330691,622
1199867,18
1359174,9
1478755,122
1437302,140
1142646,140
1428338,67
1494524,73
1318530,72
1031981,32
1103507,35
1048429,48
1066501,115
1142079,98
1199171,308
1423076,379
1375347,358
1363494,296
1168706,206
1286957,296
1297773,30
1127311,109
1278238,91
1246917,248
1255329,261
1297788,380
1362697,159
1377302,147
1129605,172
1186097,576
1166420,268
1144128,474
1465478,74
1439785,63
1452155,61
1412612,66
1042812,44
1140317,87
1441282,327
1420561,395
1052770,250
1492355,24
1123588,22
1205947,31
1397772,171
1430108,171
1123252,171
1019322,252
1019113,134
1476280,176
1446657,44
1442076,86
1199873,74
1053654,42
1493948,167
1087207,154
1193820,225
1401050,225
1241369,185
1331635,261
1275462,231
1226852,220
1321242,19
1447608,85
1467746,336
1497186,348
1421624,351
1103191,39
1232381,131
1351626,181
1336135,362
1126452,223
1370737,491
1020027,49
1312294,44
1113562,33
1267715,44
1157131,47
1127567,36
1393273,28
1301677,31
1429577,268
1413066,138
1273196,136
1065500,16
1442450,15
1179865,19
1229492,117
1283364,169
1480985,196
1164611,46
1286172,46
1395783,55
1177550,89
1412772,89
1325211,89
1331898,112
1027577,61
1211409,135
1119268,42
1409353,48
1239768,49
1016320,49
1350029,37
1165320,60
1114413,150
1374639,150
1263967,167
1431639,898
1439212,807
1243982,209
1425722,22
1357621,104
1080059,137
1342822,395
1100321,396
1237813,452
1300518,211
1114521,159
1385419,158
1250718,376
1499934,451
1466058,500
1149575,27
1003527,27
1436210,27
1495418,20
1018177,28
1222779,33
1278720,623
1425342,134
1247856,344
1296233,21
1299299,15
1040011,37
1047541,49
1416939,84
1307589,70
1154900,84
1447474,98
1498148,98
1032041,98
1441254,83
1270780,89
1283042,113
1284049,20
1451216,21
1159551,40
1226506,70
1065345,39
1421154,328
1254784,328
1067670,343
1249310,885
1109152,297
1059263,555
1127296,53
1177149,117
1193901,182
1305434,607
1169253,682
1439432,928
1369386,91
1187366,127
1383898,144
1040191,1414
1026483,563
1418641,1267
1446160,124
1300731,124
1359618,161
1248156,400
1294670,206
1478985,206
1368481,138
1333433,72
1434239,65
1257619,792
1094504,805
1300383,469
1384829,35
1005407,35
1315724,42
1177648,158
1039799,381
1050610,434
1215378,118
1420586,117
1355314,145
1200145,172
1352856,172
1490730,172
1140936,230
1100311,288
1280962,267
1188460,249
1241716,316
1495394,416
1052736,45
1491102,86
1439147,88
1253028,277
1217271,188
1153904,391
1103990,1147
1315380,1440
1012578,1202
1356121,96
1387352,283
1177494,208
1441552,816
1065795,712
1245852,1069
1485920,97
1282419,168
1474269,168
1122106,1056
1419497,455
1491382,1051
1334251,46
1107205,67
1342908,43
1389672,102
1115199,108
1466642,97
1075060,84
1286035,78
1216014,52
1202009,719
1447158,233
1116835,595
1216346,18
1295510,18
1286831,53
1495796,310
1477046,388
1423534,354
1070216,137
1260241,98
1376750,110
1331408,191
1239901,165
1195401,165
1083931,190
1445603,378
1331096,216
1085873,177
1106683,244
1334187,260
1103377,35
1015635,169
1254780,169
1379556,452
1461975,452
1104316,391
1395991,129
1395799,137
1204391,133
1080873,31
1111719,132
1210576,148
1172770,185
1265692,190
1042603,341
1182168,76
1277776,83
1131821,89
1174173,668
1337771,158
1202376,454
1444033,17
1163334,23
1279214,50
1296501,20
1033599,52
1174360,242
1291501,732
1298916,838
1423496,103
1293002,103
1076795,103
1021481,77
1330908,83
1162720,74
1078467,39
1345403,22
1036433,20
1391656,42
1328210,147
1177028,100
1434055,314
1424721,284
1191920,286
1052756,310
1391034,199
1408065,255
1091688,31
1166031,61
1177255,45
1045371,127
1060513,147
1436754,197
1233478,81
1192154,70
1037962,385
1373312,108
1185011,272
1007240,37
1277562,33
1072334,30
1128376,9
1297522,57
1452541,150
1359919,240
1067207,297
1233545,32
1214743,94
1228910,94
1423994,94
1313304,89
1099679,118
1426844,88
1378564,32
1076816,49
1001350,52
1463100,31
1239878,113
1415566,174
1168331,176
1184252,214
1037012,176
1458256,54
1280912,60
1082299,69
1300140,98
1397931,100
1428482,26
1229001,93
1067710,89
1181286,195
1412408,228
1407485,119
1071259,216
1131716,15
1214421,22
1114189,22
1323156,104
1000698,47
1031474,83
1247248,16
1023342,13
1188121,21
1286899,61
1349711,61
1091327,61
1176395,39
1248828,63
1040307,118
1329740,146
1265965,116
1375031,407
1336230,407
1109216,448
1223819,30
1184220,81
1351227,106
1291104,451
1499951,489
1389163,435
1457331,163
1018331,108
1222327,165
1380095,558
1186135,328
1091750,699
1474529,37
1336163,29
1463362,77
1280003,56
1119159,101
1067474,33
1317791,28
1126189,51
1374875,431
1498800,212
1377853,459
1418509,15
1384132,19
1152757,203
1290442,315
1010856,239
1054292,82
1014398,86
1262731,82
1036243,116
1004828,116
1388536,116
1350424,326
1137631,327
1381527,286
1161738,83
1308325,104
1202718,84
1478119,48
1328690,155
1346361,130
1332266,167
1356772,167
1084390,234
1419232,357
1387470,304
1478089,290
1331292,121
1430739,395
1105500,380
1249587,472
1207278,36
1067443,90
1016566,21
1378160,474
1497309,255
1370933,429
1481206,40
1369995,37
1350874,37
1112513,24
1147478,61
1293493,112
1387939,349
1191281,303
1092227,272
1178247,21
1169864,44
1174124,102
1278123,104
1075935,231
1220930,111
1219540,118
1055380,110
1036746,78
1022232,78
1010495,78
1023709,113
1462450,169
1120855,170
1418431,54
1219029,64
1482768,50
1229842,37
1206840,120
1235689,149
1410054,223
1119297,240
1283213,136
1392031,559
1193249,671
1199568,683
1407293,48
1278568,267
1408531,103
1138267,408
1139258,398
1365049,579
1359954,191
1343500,162
1033638,199
1053043,886
1106036,325
1050509,1162
1163652,13
1344265,98
1296395,170
1419087,105
1341606,139
1067990,68
1327243,31
1019442,52
1320284,520
1070518,266
1380607,261
1092204,27
1397944,15
1308439,58
1386250,160
1482059,171
1228987,277
1084363,63
1289081,67
1046120,145
1359932,145
1476808,145
1375526,349
1403567,317
1411725,319
1027074,212
1319750,181
1488452,146
1183310,40
1060365,149
1203758,127
1359579,179
1250165,179
1118053,150
1425692,153
1163765,194
1024239,62
1427043,41
1394487,116
1366235,89
1230705,178
1385760,174
1155221,262
1357947,130
1155845,82
1284871,87
1285681,542
1313628,150
1003559,361
1085143,36
1279269,21
1491362,21
1296050,27
1027560,24
1109062,36
1468070,20
1301912,37
1372452,36
1216295,118
1080428,453
1275455,213
1200217,112
1162284,112
1409553,112
1392715,78
1315760,172
1097710,84
1285179,46
1273296,38
1050702,38
1094193,43
1072878,48
1252201,58
1016160,232
1345970,278
1183200,222
1243332,183
1440017,160
1155554,166
1120774,39
1395698,54
1441706,95
1288355,129
1451370,119
1010337,224
1030428,40
1343272,59
1294240,81
1244960,370
1050471,198
1271361,437
1131135,118
1330314,91
1236942,89
1484447,109
1317781,110
1471097,101
1064015,75
1435998,30
1222345,47
1495290,342
1261324,324
1149711,312
1396438,22
1379374,22
1289334,28
1332404,139
1182176,139
1405603,139
1248698,96
1011799,92
1123469,90
1023318,106
1483716,114
1162607,134
1157714,35
1406254,33
1468021,63
1357828,147
1248120,128
1480346,118
1007010,225
1329627,217
1401957,116
1296576,46
1335313,75
1416727,81
1272292,244
1441262,214
1151463,236
1337790,103
1476136,105
1443795,87
1272200,273
1442250,308
1401517,336
1006041,25
1329309,35
1406291,32
1267181,30
1319608,37
1425375,22
1288009,49
1226314,121
1189123,236
1394268,337
1466259,17
1090500,74
1478055,85
1129935,73
1070032,82
1136100,79
1378063,80
1399751,26
1423195,22
1121665,19
1225337,29
1407149,102
1442808,41
1074323,297
1148769,353
1313849,183
1209585,386
1278748,826
1093376,911
1007123,30
1473365,487
1416330,360
1115570,864
1301735,838
1406384,1162
1117969,245
1259030,259
1167748,175
1353953,1769
1340614,828
1430093,1730
1226033,199
1186038,199
1324350,199
1341057,218
1218304,218
1007165,179
1023051,139
1408479,147
1363746,222
1051229,941
1246221,198
1249794,687
1415662,32
1047566,63
1175187,29
1261268,565
1211204,511
1196393,527
1324708,75
1249911,78
1444677,85
1438339,318
1006845,318
1461548,318
1057669,320
1066575,397
1359065,391
1076099,298
1008635,299
1110869,375
1311681,99
1472243,400
1079476,177
1026935,361
1367247,361
1474729,321
1406711,234
1352093,198
1464644,188
1056398,28
1058284,108
1310702,101
1275186,464
1115062,692
1369730,422
1441255,277
1009158,124
1439087,125
1101076,458
1385485,367
1381756,614
1163817,32
1034901,20
1365266,25
1491765,10
1331278,36
1387243,32
1059770,703
1411775,497
1237309,386
1279987,60
1230317,17
1471457,99
1421988,159
1242095,117
1123773,116
1486238,128
1106874,128
1043439,112
1135306,103
1213221,126
1293359,119
1488237,26
1215569,29
1364047,33
1222795,12
1064545,78
1446086,47
1093571,345
1418371,439
1182114,282
1054723,169
1182446,120
1253839,333
1139142,146
1320721,413
1134128,513
1424653,341
1254550,70
1163284,108
1314335,111
1338319,374
1116418,458
1035513,559
1461518,14
1441342,23
1480348,20
1306511,34
1465566,41
1375422,34
1011397,65
1206239,25
1086612,13
1097994,1061
1147117,136
1334266,577
1365715,14
1162136,201
1428806,107
1175819,107
1254869,86
1311140,81
1324215,86
1007982,127
1230711,127
1314655,127
1435749,122
1430121,116
1455053,120
1406102,60
1290556,44
1201315,23
1130404,70
1379722,38
1146684,255
1131405,217
1216649,352
1391689,1076
1055011,1211
1183543,1076
1451107,119
1456388,337
1178756,478
1159595,821
1444143,957
1371429,1170
1466318,240
1330248,210
1215795,117
1335631,1622
1242295,755
1242991,1800
1209194,78
1148243,52
1181156,61
1316171,138
1145620,112
1385807,95
1025160,52
1448322,97
1299696,97
1431695,917
1093507,296
1068143,960
1262949,40
1111725,51
1461971,1006
1364620,796
1415079,780
1341426,134
1080375,176
1158488,134
1212302,248
1087492,248
1472309,248
1238649,335
1202195,197
1482606,278
1028580,272
1051268,257
1379128,264
1013539,78
1129761,287
1411004,302
1435247,349
1380455,296
1265343,509
1135738,418
1011038,575
1137846,623
1399251,39
1440074,85
1000734,108
1414810,398
1381179,235
1350790,358
1190444,116
1486912,148
1236391,124
1178617,933
1285948,248
1262305,984
1321124,109
1477230,72
1474968,100
1358159,190
1493346,158
1316177,188
1098457,44
1325326,61
1252764,65
1130890,483
1445592,857
1267495,627
1382259,23
1156755,23
1491082,40
1103558,263
1338037,263
1094930,263
1386365,164
1304381,213
1351937,213
1328548,190
1371269,120
1002309,96
1471282,46
1392767,212
1019682,80
1457769,276
1300407,276
1068011,352
1127745,150
1275300,150
1031756,85
1276549,40
1056144,51
1345960,137
1026590,105
1230216,244
1493066,274
1240971,147
1076123,94
1116856,665
1106834,455
1430745,376
1142733,37
1332561,36
1065027,36
1288625,21
1100005,30
1316879,41
1448339,434
1448283,896
1230100,870
1150331,17
1233710,232
1244549,232
1011274,232
1366995,90
1155338,96
1431889,15
1411042,31
1373635,46
1365958,160
1263468,77
1147836,322
1312260,304
1108274,324
1152196,162
1174520,96
1311644,98
1282792,53
1313863,17
1116853,261
1117345,243
1142841,241
1346851,124
1202683,150
1286305,159
1207997,261
1075761,194
1442400,152
1313185,28
1313557,31
1461090,23
1262107,52
1043719,17
1172039,31
1382652,254
1020208,273
1253644,181
1339071,80
1320094,80
1117970,80
1068151,160
1458189,166
1154829,117
1441375,40
1027883,23
1358903,30
1297394,56
1065989,36
1364660,170
1277097,164
1157917,143
1482136,343
1491979,416
1491117,72
1206646,30
1208274,81
1210738,87
1328739,279
1151568,327
1179600,319
1350474,183
1249578,153
1141830,150
1066784,548
1135133,112
1045471,366
1239437,73
1412957,50
1256148,54
1150723,63
1458025,63
1208584,56
1052913,49
1342834,22
1427122,64
1307634,290
1483134,304
1008294,389
1127039,17
1205295,15
1216979,135
1213601,135
1124300,135
1400990,75
1206721,239
1154185,136
1051019,70
1035942,29
1120418,40
1000557,20
1159957,47
1281230,54
1492825,184
1364359,178
1144162,237
1134852,1210
1179517,881
1000505,306
1301184,26
1206831,71
1008616,513
1429552,468
1139647,569
1300817,78
1119648,171
1255638,140
1096780,722
1148826,280
1290989,609
1442329,68
1421415,89
1394355,92
1375025,101
1103636,100
1435514,50
1344879,26
1026319,43
1432633,584
1092417,201
1040695,499
1142017,44
1123939,27
1496055,49
1361083,225
1292002,111
1476709,363
1318219,91
1121990,96
1409644,96
1442958,104
1210181,82
1246412,212
1113679,275
1178941,195
1407215,234
1137755,106
1101359,135
1389483,166
1446950,28
1331883,38
1220066,72
1430629,114
1412405,178
1445691,279
1233603,290
1081183,258
1390416,290
1161610,34
1029722,525
1408190,498
1358481,907
1362659,77
1374651,102
1473048,146
1159448,457
1095885,333
1152927,967
1263486,35
1361892,32
1180295,26
1461189,16
1352516,14
1203135,14
1412137,34
1348312,18
1117178,665
1487661,562
1052291,314
1346673,14
1482270,106
1195731,89
1170403,81
1260429,325
1380448,265
1288681,202
1121882,75
1297507,87
1249247,87
1368716,187
1093831,130
1190515,164
1412193,95
1266638,47
1281895,68
1263331,27
1496385,71
1472881,154
1174789,288
1449484,210
1434557,202
1241213,120
1099698,122
1288833,132
1279473,100
1374095,507
1195279,519
1285467,146
1200473,162
1288556,256
1135583,167
1352318,637
1141415,547
1416778,793
1251736,8
1256829,7
1497598,18
1200754,22
1155627,40
1257467,42
1010451,14
1304851,259
1144211,450
1275541,303
1333903,13
1273355,22
1077142,22
1213834,58
1394157,66
1246247,89
1262361,66
1288241,153
1008853,134
1386984,134
1039343,46
1457066,59
1417619,59
1221942,34
1492708,41
1260284,37
1005493,47
1097238,142
1389098,65
1239205,309
1142402,335
1187987,393
1277790,177
1129722,298
1292372,298
1083272,48
1210694,34
1175781,221
1370401,242
1048369,265
1199378,95
1443132,78
1437968,166
1435862,485
1301525,147
1300490,471
1155251,107
1066976,107
1493943,65
1376854,124
1331984,165
1325754,124
1317080,18
1083560,24
1231111,49
1011124,315
1321197,474
1370181,282
1449954,20
1435671,161
1081672,161
1341179,161
1037357,109
1453346,175
1129402,82
1356694,105
1095297,145
1005508,133
1040476,28
1274638,203
1130738,172
1234863,290
1004425,191
1248791,187
1416624,396
1168965,462
1080688,558
1237764,151
1085489,114
1310818,624
1469088,624
1330889,820
1451006,183
1199888,172
1456099,136
1238994,971
1233434,515
1418277,1055
1437367,72
1266827,57
1059366,72
1005997,82
1072243,107
1487987,82
1179844,65
1478638,102
1126519,681
1097376,319
1322240,455
1353828,33
1095697,20
1195929,38
1075296,86
1126645,145
1387808,135
1299335,96
1190579,95
1238279,93
1281060,161
1255725,161
1086034,161
1222068,292
1445345,314
1346505,314
1321003,97
1484787,149
1120747,259
1107889,37
1063781,288
1069635,234
1362909,322
1160528,322
1071583,261
1081273,372
1301120,351
1252819,351
1450030,39
1357284,48
1046795,132
1135179,378
1292184,249
1236684,174
1312208,44
1221279,89
1215254,92
1160460,342
1433007,270
1473093,467
1136868,35
1353423,80
1231192,116
1025759,61
1331967,55
1152714,52
1347861,60
1434386,319
1496234,418
1192419,351
1489440,16
1432777,19
1444293,88
1238059,117
1037656,117
1225810,117
1181074,135
1137669,346
1020431,395
1423125,100
1297694,104
1276959,104
1374169,65
1202772,88
1036821,134
1249229,244
1468668,203
1080511,188
1453211,126
1216199,121
1298007,20
1286555,134
1405233,222
1156240,266
1247979,182
1323764,35
1323389,97
1337295,110
1078113,199
1354222,389
1005910,294
1204525,10
1136587,10
1183839,17
1097913,14
1289506,18
1467938,344
1102366,132
1104329,190
1253823,155
1335558,104
1309171,102
1299132,57
1476668,57
1018667,57
1030392,68
1200823,57
1369039,95
1086847,23
1109486,31
1325405,22
1331264,30
1427058,32
1336172,129
1255751,297
1320682,112
1141103,657
1183358,575
1384513,640
1143313,68
1253248,661
1142409,833
1267250,685
1479265,98
1203571,154
1478474,40
1028746,1095
1178203,535
1385350,716
1074938,119
1267774,278
1022228,102
1211769,91
1119491,72
1033015,53
1029041,150
1146955,151
1299017,730
1260005,699
1203568,429
1120980,57
1165612,146
1075641,198
1236863,164
1393900,179
1119480,158
1294669,150
1334537,147
1035256,140
1363056,140
1329993,140
1050349,226
1311264,302
1339810,421
1264183,207
1200866,263
1161315,346
1476020,259
1123496,301
1099298,383
1313206,388
1468053,363
1093227,479
1183936,625
1263387,652
1065834,54
1443402,183
1040533,226
1057544,800
1461408,932
1359630,974
1057310,71
1227990,122
1453454,194
1348678,616
1171835,509
1329067,945
1214967,39
1360876,110
1487084,55
1476159,136
1185623,73
1401622,56
1150515,55
1353711,643
1300105,198
1050801,446
1205716,20
1084245,17
1323798,46
1495866,426
1126990,270
1382069,573
1206071,88
1156187,85
1446803,89
1049695,116
1323061,116
1339909,109
1135487,307
1000100,307
1388671,307
1047271,240
1430895,157
1191523,169
1157697,214
1158465,228
1347027,470
1241427,267
1188841,378
1181575,611
1316314,440
1082441,420
1335660,45
1168297,68
1213229,135
1437313,330
1011793,417
1376105,383
1056546,165
1086686,146
1483804,136
1484346,538
1065215,272
1191886,482
1018412,47
1130199,54
1388783,30
1114069,97
1097480,143
1254831,88
1356261,17
1169758,78
1047398,72
1108942,404
1395990,255
1447928,438
1162538,35
1298962,31
1451782,126
1258001,152
1301416,133
1160983,213
1103189,245
1432687,236
1454944,69
1251515,94
1407082,112
1375055,30
1140780,168
1390190,197
1483577,244
1310234,239
1324612,227
1318087,254
1173141,299
1269934,140
1442947,47
1233406,108
1490422,270
1228255,222
1324289,305
1044544,190
1415178,178
1083391,177
1390665,615
1343682,258
1420269,493
1067445,73
1331472,53
1174767,108
1066841,81
1196664,66
1470329,118
1257230,22
1395065,60
1013425,48
1494636,363
1085476,660
1326219,416
1363457,19
1003155,195
1104556,195
1379985,195
1342457,118
1008710,135
1418705,135
1333430,89
1186546,66
1239269,79
1388725,42
1462832,52
1072966,96
1197083,255
1107959,232
1481223,240
1305518,2081
1091948,2393
1423856,501
1135243,116
1175893,314
1180816,303
1256510,984
1306222,918
1089615,1098
1059966,97
1106408,259
1337824,212
1096372,1897
1493967,993
1464047,1620
1232736,151
1310626,178
1152557,159
1470108,494
1083732,419
1340571,294
1001888,69
1190892,143
1412578,141
1221774,1211
1072628,418
1418345,730
1163110,58
1482208,76
1126214,85
1140966,525
1124593,540
1326921,580
1199659,199
1115764,162
1338613,199
1262678,318
1135607,318
1239466,318
1185120,560
1116326,550
1084274,552
1001605,938
1061234,480
1327015,450
1081244,141
1056311,397
1231953,496
1315567,383
1023338,541
1368801,495
1365321,771
1434395,658
1060668,300
1412851,28
1389584,93
1047653,83
1368824,384
1062138,390
1080771,421
1265021,139
1162076,98
1033851,144
1164529,386
1164851,242
1407686,220
1239126,56
1004611,49
1271171,61
1029230,15
1152216,34
1245895,25
1006231,405
1174973,262
1399815,305
1374612,37
1480121,187
1002209,207
1278108,264
1462180,20
1184629,22
1046603,78
1250767,78
1309641,78
1244370,497
1122567,310
1196992,230
1313003,131
1128343,102
1288977,64
1129132,184
1095953,224
1052493,154
1218935,129
1015407,204
1431361,329
1485965,866
1336922,866
1132112,137
1005220,319
1004022,304
1279884,834
1008750,847
1105224,908
1466321,230
1280185,277
1457965,107
1244417,999
1131919,777
1451317,1193
1104883,93
1175655,123
1189952,123
1000304,113
1461295,109
1120717,204
1493281,52
1170498,201
1383931,133
1327670,837
1343332,479
1236270,585
1400678,34
1197290,63
1401748,58
1248165,661
1230061,553
1181642,541
1329876,158
1405583,158
1276334,158
1292794,220
1106071,195
1335860,220
1443203,481
1266589,343
1188906,336
1096891,223
1205809,388
1439307,414
1179169,85
1045963,293
1429094,215
1311865,236
1080373,460
1399350,404
1311554,284
1110818,217
1303018,234
1174742,40
1349833,64
1332264,49
1172547,216
1202092,234
1409437,298
1038905,93
1157152,71
1185911,158
1109479,603
1155822,208
1406614,545
1286531,42
1027999,44
1193741,44
1241441,81
1315121,60
1497710,101
1349802,23
1333857,29
1365192,40
1284213,293
1172386,590
1268959,169
1314764,270
1076504,270
1180513,270
1441078,158
1309464,154
1176713,189
1375565,63
1304798,54
1215467,43
1180354,40
1411569,80
1173022,91
1067126,272
1284763,252
1467408,273
1010693,244
1492072,199
1261641,45
1154519,18
1284522,110
1128146,85
1361785,140
1097103,197
1184517,237
1166644,90
1322713,108
1333349,156
1122674,342
1085876,162
1167618,269
1099209,36
1445899,36
1419759,36
1194935,35
1443388,36
1133418,206
1451491,352
1391487,118
1346923,22
1091512,26
1236380,124
1365007,124
1234609,124
1255211,109
1196064,146
1049627,67
1171254,53
1440868,39
1158633,23
1432911,37
1359292,150
1420948,152
1444309,151
1205357,149
1313355,148
1452010,218
1299770,359
1255054,109
1229099,41
1176972,160
1328253,351
1312682,279
1328174,332
1227077,59
1437393,46
1471676,60
1036444,767
1136324,343
1036028,689
1086341,84
1013266,84
1452051,98
1102454,312
1328928,241
1363133,240
1238113,27
1244122,58
1302369,114
1141719,436
1418192,587
1025362,472
1010063,62
1271876,68
1243764,72
1154773,146
1217617,146
1457179,146
1149983,169
1442399,119
1023820,150
1261421,184
1152408,264
1322672,270
1219542,105
1258790,140
1184081,262
1033033,270
1009025,192
1187131,210
1490092,110
1044947,112
1401482,158
1401300,22
1040108,30
1072145,144
1167505,178
1432844,196
1360840,178
1281317,189
1394720,234
1123472,350
1335875,203
1191021,178
1062946,24
1379038,16
1086068,229
1209675,242
1273528,143
1052283,35
1488713,80
1317965,80
1334338,80
1495749,100
1155113,98
1324217,59
1014713,23
1068923,148
1199511,156
1226738,197
1057805,252
1337331,183
1031825,80
1091303,79
1299647,79
1339600,24
1270524,74
1069032,37
1029112,108
1185619,209
1208062,160
1218491,75
1411585,157
1280994,75
1477029,389
1150426,106
1291788,206
1123687,24
1385315,24
1273428,23
1091779,138
1433165,162
1233695,12
1226109,22
1289617,47
1086173,47
1136649,47
1222683,54
1165390,52
1494991,54
1303527,21
1332894,22
1375519,43
1389119,132
1337508,111
1413955,62
1311154,200
1150198,67
